sim_id,step,individuals,present_species,shannon,patch_individuals_mean,patch_species_mean,patch_shannon_mean,sample_individuals_mean,sample_species_mean,sample_shannon_mean,habitat,fragmentation,n_patches,n_samples
1,28,273,88,4.04459910332558,273,88,4.04459910332558,0,0,0,1,0,1,0
1,29,260,84,4.01076411382913,260,84,4.01076411382913,0,0,0,1,0,1,0
1,30,243,81,4.00200381822257,243,81,4.00200381822257,0,0,0,1,0,1,0
1,31,77,36,3.22694042834276,25.6666666666667,12,1.07564680944759,0,0,0,0.35,0.1,3,2
1,32,72,33,3.17732782375027,24,11.3333333333333,1.05825096955719,0,0,0,0.35,0.1,3,2
1,33,73,31,3.08289002413915,24.3333333333333,10.3333333333333,1.02763000804638,0,0,0,0.35,0.1,3,2
1,34,79,29,3.04451029254271,26.3333333333333,9.66666666666667,1.0148367641809,0,0,0,0.35,0.1,3,2
1,35,84,30,3.06749224682297,28,10,1.02249741560766,0,0,0,0.35,0.1,3,2
1,36,78,31,3.07392475648526,26,10.3333333333333,1.02464158549509,0,0,0,0.35,0.1,3,2
1,37,75,29,2.93804776764763,25,9.66666666666667,0.979349255882544,0,0,0,0.35,0.1,3,2
1,38,80,27,2.82500716657835,26.6666666666667,9,0.941669055526118,0,0,0,0.35,0.1,3,2
1,39,80,29,2.7492948144489,26.6666666666667,9.66666666666667,0.905349513615594,0,0,0,0.35,0.1,3,2
1,40,78,26,2.60094221363567,26,8.66666666666667,0.866980737878556,0,0,0,0.35,0.1,3,2
2,1,1602,425,5.88467332782348,1602,425,5.88467332782348,0,0,0,1,0,1,0
2,2,1392,399,5.78157933277867,1392,399,5.78157933277867,0,0,0,1,0,1,0
2,3,1250,374,5.69685054244669,1250,374,5.69685054244669,0,0,0,1,0,1,0
2,4,1131,352,5.62163736897797,1131,352,5.62163736897797,0,0,0,1,0,1,0
2,5,1068,319,5.51180560981558,1068,319,5.51180560981558,0,0,0,1,0,1,0
2,6,967,299,5.43707444653342,967,299,5.43707444653342,0,0,0,1,0,1,0
2,7,873,282,5.35554574117209,873,282,5.35554574117209,0,0,0,1,0,1,0
2,8,799,264,5.29126088619182,799,264,5.29126088619182,0,0,0,1,0,1,0
2,9,766,246,5.2248105778441,766,246,5.2248105778441,0,0,0,1,0,1,0
2,10,665,232,5.18134356713408,665,232,5.18134356713408,0,0,0,1,0,1,0
2,11,619,210,5.09912703367614,619,210,5.09912703367614,0,0,0,1,0,1,0
2,12,568,194,5.02286875530305,568,194,5.02286875530305,0,0,0,1,0,1,0
2,13,529,181,4.95370897906772,529,181,4.95370897906772,0,0,0,1,0,1,0
2,14,510,171,4.89792380446748,510,171,4.89792380446748,0,0,0,1,0,1,0
2,15,446,160,4.82996812417357,446,160,4.82996812417357,0,0,0,1,0,1,0
2,16,418,149,4.74933650286756,418,149,4.74933650286756,0,0,0,1,0,1,0
2,17,415,135,4.67174606854547,415,135,4.67174606854547,0,0,0,1,0,1,0
2,18,415,128,4.61563532328724,415,128,4.61563532328724,0,0,0,1,0,1,0
2,19,401,121,4.57509795414922,401,121,4.57509795414922,0,0,0,1,0,1,0
2,20,387,121,4.57102702620671,387,121,4.57102702620671,0,0,0,1,0,1,0
2,21,344,118,4.52090048385112,344,118,4.52090048385112,0,0,0,1,0,1,0
2,22,355,113,4.45385124641845,355,113,4.45385124641845,0,0,0,1,0,1,0
2,23,350,105,4.39097524744552,350,105,4.39097524744552,0,0,0,1,0,1,0
2,24,337,103,4.32689495460249,337,103,4.32689495460249,0,0,0,1,0,1,0
2,25,346,99,4.26716751432536,346,99,4.26716751432536,0,0,0,1,0,1,0
2,26,331,99,4.27832296332996,331,99,4.27832296332996,0,0,0,1,0,1,0
2,27,323,95,4.20093160594229,323,95,4.20093160594229,0,0,0,1,0,1,0
2,28,324,91,4.11912616578655,324,91,4.11912616578655,0,0,0,1,0,1,0
2,29,314,92,4.09822410113058,314,92,4.09822410113058,0,0,0,1,0,1,0
2,30,321,89,4.08766832727547,321,89,4.08766832727547,0,0,0,1,0,1,0
2,31,120,38,3.37613704189583,40,13.6666666666667,1.52776125487084,0,0,0,0.35,0.2,3,2
2,32,121,40,3.40478010031694,40.3333333333333,14,1.5346738280426,0,0,0,0.35,0.2,3,2
2,33,127,40,3.4023309740238,42.3333333333333,14.3333333333333,1.53234950526041,0.5,0.5,0,0.35,0.2,3,2
2,34,139,40,3.34997048734647,46.3333333333333,14.3333333333333,1.50295515825113,0.5,0.5,0,0.35,0.2,3,2
2,35,139,37,3.23706880780033,46.3333333333333,13.3333333333333,1.4040265894307,0.5,0.5,0,0.35,0.2,3,2
2,36,140,36,3.11794790295247,46.6666666666667,13,1.35467893798617,0.5,0.5,0,0.35,0.2,3,2
2,37,131,36,3.18533872730919,43.6666666666667,13,1.37894466739923,0.5,0.5,0,0.35,0.2,3,2
2,38,111,34,3.17547781881491,37,12.3333333333333,1.40756344031561,0.5,0.5,0,0.35,0.2,3,2
2,39,104,33,3.18241461398998,34.6666666666667,12,1.39704295809256,0.5,0.5,0,0.35,0.2,3,2
2,40,102,32,3.10921109152195,34,11.6666666666667,1.32112777386242,0.5,0.5,0,0.35,0.2,3,2
3,1,1658,422,5.86692527324981,1658,422,5.86692527324981,0,0,0,1,0,1,0
3,2,1464,394,5.76510186105156,1464,394,5.76510186105156,0,0,0,1,0,1,0
3,3,1314,372,5.68555417590278,1314,372,5.68555417590278,0,0,0,1,0,1,0
3,4,1194,343,5.59268059295335,1194,343,5.59268059295335,0,0,0,1,0,1,0
3,5,1056,319,5.51236829336382,1056,319,5.51236829336382,0,0,0,1,0,1,0
3,6,967,298,5.45472958515627,967,298,5.45472958515627,0,0,0,1,0,1,0
3,7,872,280,5.38446720454118,872,280,5.38446720454118,0,0,0,1,0,1,0
3,8,841,264,5.30417018013919,841,264,5.30417018013919,0,0,0,1,0,1,0
3,9,760,244,5.23931531629945,760,244,5.23931531629945,0,0,0,1,0,1,0
3,10,699,231,5.18511778164055,699,231,5.18511778164055,0,0,0,1,0,1,0
3,11,684,215,5.10836686178349,684,215,5.10836686178349,0,0,0,1,0,1,0
3,12,614,205,5.04511953870375,614,205,5.04511953870375,0,0,0,1,0,1,0
3,13,562,198,4.97852220835321,562,198,4.97852220835321,0,0,0,1,0,1,0
3,14,532,186,4.94831888306967,532,186,4.94831888306967,0,0,0,1,0,1,0
3,15,498,174,4.86226618441615,498,174,4.86226618441615,0,0,0,1,0,1,0
3,16,467,164,4.79527440106076,467,164,4.79527440106076,0,0,0,1,0,1,0
3,17,431,147,4.70506176052438,431,147,4.70506176052438,0,0,0,1,0,1,0
3,18,420,138,4.6214365916545,420,138,4.6214365916545,0,0,0,1,0,1,0
3,19,403,127,4.56492723063745,403,127,4.56492723063745,0,0,0,1,0,1,0
3,20,377,117,4.49833302385796,377,117,4.49833302385796,0,0,0,1,0,1,0
3,21,380,113,4.45105891670962,380,113,4.45105891670962,0,0,0,1,0,1,0
3,22,367,104,4.36380110739621,367,104,4.36380110739621,0,0,0,1,0,1,0
3,23,345,100,4.31650378009048,345,100,4.31650378009048,0,0,0,1,0,1,0
3,24,327,100,4.33349986750809,327,100,4.33349986750809,0,0,0,1,0,1,0
3,25,304,103,4.37840210937338,304,103,4.37840210937338,0,0,0,1,0,1,0
3,26,296,96,4.26305522067108,296,96,4.26305522067108,0,0,0,1,0,1,0
3,27,279,91,4.21153249550749,279,91,4.21153249550749,0,0,0,1,0,1,0
3,28,283,90,4.17474527409755,283,90,4.17474527409755,0,0,0,1,0,1,0
3,29,280,84,4.08897663266791,280,84,4.08897663266791,0,0,0,1,0,1,0
3,30,279,81,4.04499493071923,279,81,4.04499493071923,0,0,0,1,0,1,0
3,31,90,28,3.09198098053839,90,28,3.09198098053839,0.5,0.5,0,0.35,0.3,1,2
3,32,98,30,3.0708072666977,98,30,3.0708072666977,0.5,0.5,0,0.35,0.3,1,2
3,33,86,26,2.98489920322718,86,26,2.98489920322718,0.5,0.5,0,0.35,0.3,1,2
3,34,84,30,3.05599889374703,84,30,3.05599889374703,0.5,0.5,0,0.35,0.3,1,2
3,35,79,27,2.97350703402146,79,27,2.97350703402146,1,0.5,0,0.35,0.3,1,2
3,36,85,24,2.87260949513324,85,24,2.87260949513324,0,0,0,0.35,0.3,1,2
3,37,83,25,2.8948276695675,83,25,2.8948276695675,0,0,0,0.35,0.3,1,2
3,38,84,27,2.88460257557599,84,27,2.88460257557599,0.5,0.5,0,0.35,0.3,1,2
3,39,78,27,2.89105476455336,78,27,2.89105476455336,0.5,0.5,0,0.35,0.3,1,2
3,40,70,24,2.80683387773741,70,24,2.80683387773741,0.5,0.5,0,0.35,0.3,1,2
4,1,1587,415,5.8732036634624,1587,415,5.8732036634624,0,0,0,1,0,1,0
4,2,1370,392,5.77614161660383,1370,392,5.77614161660383,0,0,0,1,0,1,0
4,3,1221,372,5.69143997474152,1221,372,5.69143997474152,0,0,0,1,0,1,0
4,4,1114,349,5.618107610481,1114,349,5.618107610481,0,0,0,1,0,1,0
4,5,1011,322,5.52886702028284,1011,322,5.52886702028284,0,0,0,1,0,1,0
4,6,928,301,5.43069844986366,928,301,5.43069844986366,0,0,0,1,0,1,0
4,7,839,279,5.36612210388625,839,279,5.36612210388625,0,0,0,1,0,1,0
4,8,789,266,5.31804974068107,789,266,5.31804974068107,0,0,0,1,0,1,0
4,9,751,253,5.24706107237824,751,253,5.24706107237824,0,0,0,1,0,1,0
4,10,668,231,5.15420699730776,668,231,5.15420699730776,0,0,0,1,0,1,0
4,11,631,216,5.0544300874796,631,216,5.0544300874796,0,0,0,1,0,1,0
4,12,591,205,4.98873672679616,591,205,4.98873672679616,0,0,0,1,0,1,0
4,13,535,185,4.88618134184058,535,185,4.88618134184058,0,0,0,1,0,1,0
4,14,501,174,4.8150004278173,501,174,4.8150004278173,0,0,0,1,0,1,0
4,15,471,159,4.72315138425088,471,159,4.72315138425088,0,0,0,1,0,1,0
4,16,426,145,4.66071330149906,426,145,4.66071330149906,0,0,0,1,0,1,0
4,17,392,138,4.60640010190756,392,138,4.60640010190756,0,0,0,1,0,1,0
4,18,362,129,4.55821265782029,362,129,4.55821265782029,0,0,0,1,0,1,0
4,19,352,124,4.52214999667471,352,124,4.52214999667471,0,0,0,1,0,1,0
4,20,338,118,4.46478757754561,338,118,4.46478757754561,0,0,0,1,0,1,0
4,21,326,110,4.37841777683734,326,110,4.37841777683734,0,0,0,1,0,1,0
4,22,304,104,4.28974859257742,304,104,4.28974859257742,0,0,0,1,0,1,0
4,23,281,94,4.16730622725671,281,94,4.16730622725671,0,0,0,1,0,1,0
4,24,266,92,4.13954994222559,266,92,4.13954994222559,0,0,0,1,0,1,0
4,25,265,96,4.21396739875791,265,96,4.21396739875791,0,0,0,1,0,1,0
4,26,254,89,4.14287628364237,254,89,4.14287628364237,0,0,0,1,0,1,0
4,27,237,82,4.05712639542608,237,82,4.05712639542608,0,0,0,1,0,1,0
4,28,213,75,4.00694429256342,213,75,4.00694429256342,0,0,0,1,0,1,0
4,29,202,70,3.95878024401321,202,70,3.95878024401321,0,0,0,1,0,1,0
4,30,195,68,3.91353145982576,195,68,3.91353145982576,0,0,0,1,0,1,0
4,31,64,27,3.17051606040383,7.11111111111111,3,0.352279562267092,0,0,0,0.35,0.4,9,2
4,32,68,29,3.1776157587552,7.55555555555556,3.22222222222222,0.353068417639466,0,0,0,0.35,0.4,9,2
4,33,57,27,3.14501864043582,6.33333333333333,3,0.34944651560398,0,0,0,0.35,0.4,9,2
4,34,56,26,3.13120629778592,6.22222222222222,2.88888888888889,0.347911810865103,0,0,0,0.35,0.4,9,2
4,35,51,24,3.04318270509706,5.66666666666667,2.66666666666667,0.338131411677451,0,0,0,0.35,0.4,9,2
4,36,50,22,2.99514225637305,5.55555555555556,2.44444444444444,0.332793584041449,0,0,0,0.35,0.4,9,2
4,37,47,22,2.90214826985018,5.22222222222222,2.55555555555556,0.322393908565142,0,0,0,0.35,0.4,9,2
4,38,49,28,3.18078337773979,5.44444444444445,3.22222222222222,0.349942483893821,0,0,0,0.35,0.4,9,2
4,39,44,26,3.08885328209016,4.88888888888889,3,0.343789012918014,0,0,0,0.35,0.4,9,2
4,40,38,25,3.09447912253214,4.22222222222222,2.88888888888889,0.344971284862881,0,0,0,0.35,0.4,9,2
5,1,1628,420,5.88222469617025,1628,420,5.88222469617025,0,0,0,1,0,1,0
5,2,1424,395,5.79920451408971,1424,395,5.79920451408971,0,0,0,1,0,1,0
5,3,1274,378,5.71817556885707,1274,378,5.71817556885707,0,0,0,1,0,1,0
5,4,1144,353,5.64057695454255,1144,353,5.64057695454255,0,0,0,1,0,1,0
5,5,1056,339,5.58452789898761,1056,339,5.58452789898761,0,0,0,1,0,1,0
5,6,961,315,5.50616512672752,961,315,5.50616512672752,0,0,0,1,0,1,0
5,7,892,292,5.416717468924,892,292,5.416717468924,0,0,0,1,0,1,0
5,8,820,274,5.33123072780734,820,274,5.33123072780734,0,0,0,1,0,1,0
5,9,753,250,5.2273340399049,753,250,5.2273340399049,0,0,0,1,0,1,0
5,10,671,231,5.14254480956229,671,231,5.14254480956229,0,0,0,1,0,1,0
5,11,605,214,5.08170915918685,605,214,5.08170915918685,0,0,0,1,0,1,0
5,12,562,200,5.01453497576789,562,200,5.01453497576789,0,0,0,1,0,1,0
5,13,521,187,4.92347979250247,521,187,4.92347979250247,0,0,0,1,0,1,0
5,14,506,180,4.85000114179582,506,180,4.85000114179582,0,0,0,1,0,1,0
5,15,479,164,4.7522476054619,479,164,4.7522476054619,0,0,0,1,0,1,0
5,16,466,146,4.68225740643433,466,146,4.68225740643433,0,0,0,1,0,1,0
5,17,424,136,4.61936872337941,424,136,4.61936872337941,0,0,0,1,0,1,0
5,18,401,129,4.55136884576168,401,129,4.55136884576168,0,0,0,1,0,1,0
5,19,372,123,4.51789190988762,372,123,4.51789190988762,0,0,0,1,0,1,0
5,20,354,117,4.45107943134459,354,117,4.45107943134459,0,0,0,1,0,1,0
5,21,352,108,4.36573814880057,352,108,4.36573814880057,0,0,0,1,0,1,0
5,22,339,105,4.33954213165336,339,105,4.33954213165336,0,0,0,1,0,1,0
5,23,332,105,4.35788525639733,332,105,4.35788525639733,0,0,0,1,0,1,0
5,24,318,105,4.31026655714423,318,105,4.31026655714423,0,0,0,1,0,1,0
5,25,312,103,4.27567329760136,312,103,4.27567329760136,0,0,0,1,0,1,0
5,26,306,97,4.18858366857076,306,97,4.18858366857076,0,0,0,1,0,1,0
5,27,293,93,4.15087639662531,293,93,4.15087639662531,0,0,0,1,0,1,0
5,28,280,83,4.05394280968506,280,83,4.05394280968506,0,0,0,1,0,1,0
5,29,270,77,4.0405496726275,270,77,4.0405496726275,0,0,0,1,0,1,0
5,30,266,76,4.00805295471002,266,76,4.00805295471002,0,0,0,1,0,1,0
5,31,93,38,3.42986011366949,4.89473684210526,2.21052631578947,0.376494804135509,0,0,0,0.35,0.5,19,2
5,32,86,38,3.45388487961045,4.52631578947368,2.15789473684211,0.380280607901273,0,0,0,0.35,0.5,19,2
5,33,89,35,3.3524390795209,4.68421052631579,2,0.366929071808566,0,0,0,0.35,0.5,19,2
5,34,87,35,3.33433115759321,4.57894736842105,2.10526315789474,0.374034061556866,0,0,0,0.35,0.5,19,2
5,35,78,29,3.22000607484274,4.10526315789474,1.68421052631579,0.342811947369157,0,0,0,0.35,0.5,19,2
5,36,86,30,3.20418707072697,4.52631578947368,1.73684210526316,0.342876768189784,0,0,0,0.35,0.5,19,2
5,37,95,33,3.19850510721293,5,1.94736842105263,0.345967884103052,0,0,0,0.35,0.5,19,2
5,38,102,35,3.33470889752064,5.36842105263158,2,0.356084197959988,0,0,0,0.35,0.5,19,2
5,39,101,36,3.33098807225705,5.31578947368421,2.05263157894737,0.355666633217511,0,0,0,0.35,0.5,19,2
5,40,105,39,3.40488518127022,5.52631578947368,2.21052631578947,0.366978253647464,0,0,0,0.35,0.5,19,2
6,1,1622,419,5.87707762603828,1622,419,5.87707762603828,0,0,0,1,0,1,0
6,2,1417,400,5.77931930466464,1417,400,5.77931930466464,0,0,0,1,0,1,0
6,3,1263,371,5.69133772476423,1263,371,5.69133772476423,0,0,0,1,0,1,0
6,4,1123,346,5.61263486958152,1123,346,5.61263486958152,0,0,0,1,0,1,0
6,5,1035,324,5.52828509942485,1035,324,5.52828509942485,0,0,0,1,0,1,0
6,6,941,299,5.45144905064667,941,299,5.45144905064667,0,0,0,1,0,1,0
6,7,869,286,5.39108607238284,869,286,5.39108607238284,0,0,0,1,0,1,0
6,8,815,266,5.30241842929966,815,266,5.30241842929966,0,0,0,1,0,1,0
6,9,750,247,5.22041874439065,750,247,5.22041874439065,0,0,0,1,0,1,0
6,10,656,222,5.11964723562252,656,222,5.11964723562252,0,0,0,1,0,1,0
6,11,626,210,5.07423591362295,626,210,5.07423591362295,0,0,0,1,0,1,0
6,12,612,199,5.00189353517139,612,199,5.00189353517139,0,0,0,1,0,1,0
6,13,582,182,4.90607572335104,582,182,4.90607572335104,0,0,0,1,0,1,0
6,14,556,176,4.8411425978778,556,176,4.8411425978778,0,0,0,1,0,1,0
6,15,529,163,4.72647460097828,529,163,4.72647460097828,0,0,0,1,0,1,0
6,16,485,151,4.67205551164023,485,151,4.67205551164023,0,0,0,1,0,1,0
6,17,465,143,4.58948597383341,465,143,4.58948597383341,0,0,0,1,0,1,0
6,18,454,137,4.52268114970871,454,137,4.52268114970871,0,0,0,1,0,1,0
6,19,422,131,4.50417929765454,422,131,4.50417929765454,0,0,0,1,0,1,0
6,20,427,131,4.49635204692812,427,131,4.49635204692812,0,0,0,1,0,1,0
6,21,403,129,4.47525845763017,403,129,4.47525845763017,0,0,0,1,0,1,0
6,22,386,120,4.40089020763631,386,120,4.40089020763631,0,0,0,1,0,1,0
6,23,381,111,4.32909188188765,381,111,4.32909188188765,0,0,0,1,0,1,0
6,24,357,107,4.31786967934246,357,107,4.31786967934246,0,0,0,1,0,1,0
6,25,349,103,4.29159867107569,349,103,4.29159867107569,0,0,0,1,0,1,0
6,26,332,100,4.25643978886013,332,100,4.25643978886013,0,0,0,1,0,1,0
6,27,315,96,4.23240949632932,315,96,4.23240949632932,0,0,0,1,0,1,0
6,28,309,99,4.21611714944862,309,99,4.21611714944862,0,0,0,1,0,1,0
6,29,304,92,4.11706506955991,304,92,4.11706506955991,0,0,0,1,0,1,0
6,30,303,89,4.07953420123782,303,89,4.07953420123782,0,0,0,1,0,1,0
6,31,88,33,3.22827356439645,2.66666666666667,1.15151515151515,0.0976790025427883,0,0,0,0.35,0.6,33,2
6,32,80,32,3.20219490923939,2.42424242424242,1.09090909090909,0.0961375000484881,0,0,0,0.35,0.6,33,2
6,33,74,30,3.19025376946038,2.24242424242424,1,0.0954723747829269,0,0,0,0.35,0.6,33,2
6,34,75,27,3.09703972857533,2.27272727272727,0.909090909090909,0.0922627175692424,0,0,0,0.35,0.6,33,2
6,35,77,27,3.06614469310981,2.33333333333333,0.878787878787879,0.091477310309271,0,0,0,0.35,0.6,33,2
6,36,79,28,3.07760318809768,2.39393939393939,0.909090909090909,0.0909051047733046,0,0,0,0.35,0.6,33,2
6,37,72,23,2.88630544473843,2.18181818181818,0.787878787878788,0.0860098487949963,0,0,0,0.35,0.6,33,2
6,38,75,25,2.97256961634185,2.27272727272727,0.848484848484848,0.089276622646478,0,0,0,0.35,0.6,33,2
6,39,74,27,3.01749051278292,2.24242424242424,0.878787878787879,0.0905595577254469,0,0,0,0.35,0.6,33,2
6,40,79,25,2.89909053259304,2.39393939393939,0.818181818181818,0.0869083974961922,0,0,0,0.35,0.6,33,2
7,1,1611,420,5.86558336486562,1611,420,5.86558336486562,0,0,0,1,0,1,0
7,2,1388,401,5.8005482752005,1388,401,5.8005482752005,0,0,0,1,0,1,0
7,3,1243,378,5.71923402774423,1243,378,5.71923402774423,0,0,0,1,0,1,0
7,4,1112,349,5.63807477428655,1112,349,5.63807477428655,0,0,0,1,0,1,0
7,5,1008,323,5.54766088808569,1008,323,5.54766088808569,0,0,0,1,0,1,0
7,6,904,300,5.45686983466682,904,300,5.45686983466682,0,0,0,1,0,1,0
7,7,798,269,5.37982203091429,798,269,5.37982203091429,0,0,0,1,0,1,0
7,8,717,249,5.29099202726839,717,249,5.29099202726839,0,0,0,1,0,1,0
7,9,679,230,5.20619909579999,679,230,5.20619909579999,0,0,0,1,0,1,0
7,10,612,219,5.15227753434625,612,219,5.15227753434625,0,0,0,1,0,1,0
7,11,547,209,5.12542520282338,547,209,5.12542520282338,0,0,0,1,0,1,0
7,12,515,193,5.03779908309459,515,193,5.03779908309459,0,0,0,1,0,1,0
7,13,490,178,4.96530229416641,490,178,4.96530229416641,0,0,0,1,0,1,0
7,14,443,165,4.88127727733712,443,165,4.88127727733712,0,0,0,1,0,1,0
7,15,411,154,4.79086971716219,411,154,4.79086971716219,0,0,0,1,0,1,0
7,16,399,149,4.761301793992,399,149,4.761301793992,0,0,0,1,0,1,0
7,17,378,137,4.64747712115198,378,137,4.64747712115198,0,0,0,1,0,1,0
7,18,361,129,4.57007882047594,361,129,4.57007882047594,0,0,0,1,0,1,0
7,19,351,124,4.52312117437442,351,124,4.52312117437442,0,0,0,1,0,1,0
7,20,360,120,4.48128685021038,360,120,4.48128685021038,0,0,0,1,0,1,0
7,21,352,111,4.4088042384861,352,111,4.4088042384861,0,0,0,1,0,1,0
7,22,343,110,4.3867949220046,343,110,4.3867949220046,0,0,0,1,0,1,0
7,23,339,108,4.34444896149351,339,108,4.34444896149351,0,0,0,1,0,1,0
7,24,314,104,4.31106449385525,314,104,4.31106449385525,0,0,0,1,0,1,0
7,25,305,102,4.26367691263054,305,102,4.26367691263054,0,0,0,1,0,1,0
7,26,306,97,4.25341147608603,306,97,4.25341147608603,0,0,0,1,0,1,0
7,27,300,91,4.16587491938853,300,91,4.16587491938853,0,0,0,1,0,1,0
7,28,277,87,4.11743894724922,277,87,4.11743894724922,0,0,0,1,0,1,0
7,29,277,88,4.08461199681079,277,88,4.08461199681079,0,0,0,1,0,1,0
7,30,255,89,4.09318363661235,255,89,4.09318363661235,0,0,0,1,0,1,0
7,31,91,43,3.49008017468766,1.7843137254902,0.941176470588235,0.139619393804118,0,0,0,0.35,0.7,51,2
7,32,100,44,3.47753798599204,1.96078431372549,0.96078431372549,0.139604823180973,0,0,0,0.35,0.7,51,2
7,33,106,43,3.4712274151475,2.07843137254902,0.941176470588235,0.136433069144489,0,0,0,0.35,0.7,51,2
7,34,110,47,3.56701844783557,2.15686274509804,1,0.138717474108084,0,0,0,0.35,0.7,51,2
7,35,110,44,3.50560232303547,2.15686274509804,0.96078431372549,0.135271859779458,0,0,0,0.35,0.7,51,2
7,36,101,41,3.41139600028672,1.98039215686275,0.882352941176471,0.114637497452654,0,0,0,0.35,0.7,51,2
7,37,98,38,3.28845636001234,1.92156862745098,0.803921568627451,0.109554619289219,0,0,0,0.35,0.7,51,2
7,38,108,39,3.27567604631373,2.11764705882353,0.823529411764706,0.107222214674842,0,0,0,0.35,0.7,51,2
7,39,113,35,3.1305912161996,2.2156862745098,0.764705882352941,0.097131877314453,0,0,0,0.35,0.7,51,2
7,40,112,36,3.15334637632324,2.19607843137255,0.784313725490196,0.0898693733073007,0,0,0,0.35,0.7,51,2
8,1,1636,415,5.867497213442,1636,415,5.867497213442,0,0,0,1,0,1,0
8,2,1464,392,5.77235593900331,1464,392,5.77235593900331,0,0,0,1,0,1,0
8,3,1324,372,5.70114593579196,1324,372,5.70114593579196,0,0,0,1,0,1,0
8,4,1221,351,5.63572998218264,1221,351,5.63572998218264,0,0,0,1,0,1,0
8,5,1075,326,5.54927468153063,1075,326,5.54927468153063,0,0,0,1,0,1,0
8,6,982,302,5.46428968309458,982,302,5.46428968309458,0,0,0,1,0,1,0
8,7,882,277,5.37324165825052,882,277,5.37324165825052,0,0,0,1,0,1,0
8,8,810,257,5.29680834184489,810,257,5.29680834184489,0,0,0,1,0,1,0
8,9,748,239,5.22421854230561,748,239,5.22421854230561,0,0,0,1,0,1,0
8,10,670,215,5.12337887724604,670,215,5.12337887724604,0,0,0,1,0,1,0
8,11,609,194,5.02012758385629,609,194,5.02012758385629,0,0,0,1,0,1,0
8,12,566,182,4.95596949968165,566,182,4.95596949968165,0,0,0,1,0,1,0
8,13,523,173,4.91588852777891,523,173,4.91588852777891,0,0,0,1,0,1,0
8,14,499,164,4.8444663457965,499,164,4.8444663457965,0,0,0,1,0,1,0
8,15,467,154,4.77920992681904,467,154,4.77920992681904,0,0,0,1,0,1,0
8,16,449,147,4.73392514863342,449,147,4.73392514863342,0,0,0,1,0,1,0
8,17,415,135,4.63900588394365,415,135,4.63900588394365,0,0,0,1,0,1,0
8,18,395,130,4.58904143484079,395,130,4.58904143484079,0,0,0,1,0,1,0
8,19,378,123,4.52941689389717,378,123,4.52941689389717,0,0,0,1,0,1,0
8,20,366,120,4.50208425269406,366,120,4.50208425269406,0,0,0,1,0,1,0
8,21,350,112,4.43025470165289,350,112,4.43025470165289,0,0,0,1,0,1,0
8,22,348,107,4.32333851527248,348,107,4.32333851527248,0,0,0,1,0,1,0
8,23,323,103,4.28792364298028,323,103,4.28792364298028,0,0,0,1,0,1,0
8,24,334,98,4.25235531042893,334,98,4.25235531042893,0,0,0,1,0,1,0
